employee_id,fullname,nip,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,years_of_service_months,2021,2022,2023,2024,2025,CEX2021,CEX2022,CEX2023,CEX2024,CEX2025,CSI2021,CSI2022,CSI2023,CSI2024,CSI2025,FTC2021,FTC2022,FTC2023,FTC2024,FTC2025,GDR2021,GDR2022,GDR2023,GDR2024,GDR2025,IDS2021,IDS2022,IDS2023,IDS2024,IDS2025,LIE2021,LIE2022,LIE2023,LIE2024,LIE2025,QDD2021,QDD2022,QDD2023,QDD2024,QDD2025,SEA2021,SEA2022,SEA2023,SEA2024,SEA2025,STO2021,STO2022,STO2023,STO2024,STO2025,VCU2021,VCU2022,VCU2023,VCU2024,VCU2025,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Papi_A,Papi_B,Papi_C,Papi_D,Papi_E,Papi_F,Papi_G,Papi_I,Papi_K,Papi_L,Papi_N,Papi_O,Papi_P,Papi_R,Papi_S,Papi_T,Papi_V,Papi_W,Papi_X,Papi_Z,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,Rank9,Rank10,Rank11,Rank12,Rank13,Rank14
EMP101844,Dimas Wijaya,817457,PT Lumo Cosmetics Asia,Store,Brand Executive,HR,Digital Marketing,Technology,V,S1,Business,63,5.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,,3.0,4.0,1.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,2.0,4.0,,5.0,4.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,2.0,32,98,DI,Dominant-Influencer,ENTJ,,32.0,6,9.0,9.0,2.0,,5.0,5.0,,3.0,2.0,7.0,5.0,9.0,6.0,4.0,4.0,3.0,8.0,2.0,3.0,7.0,Harmony,Positivity,Belief,Context,Relator,Maximizer,Intellection,Self-Assurance,Competition,,,Input,Woo,Individualization
EMP101845,Ahmad Salsabila,946709,PT Mandala Distribution Center,Distribution,Finance Officer,IT,Product Dev,Commercial,V,S1,Business,49,4.0,5.0,3.0,5.0,,4.0,,4.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,52,99,DI,Dominant-Influencer,ISTP,114.0,18.0,3,2.0,7.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,1.0,9.0,5.0,5.0,1.0,5.0,3.0,7.0,,2.0,Maximizer,Significance,,Restorative,,Analytical,Individualization,Belief,Deliberative,,Input,,Empathy,Strategic
EMP101846,Arif Suharto,535995,PT Aurora Beauty Indonesia,HQ,HRBP,IT,Product Dev,Technology,III,D3,Economics,53,3.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,,3.0,3.0,99.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,,3.0,3.0,1.0,4.0,4.0,,3.0,1.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,,,71,34,DS,Dominant-Steadiness,ISTJ,88.0,16.0,10,1.0,9.0,8.0,9.0,5.0,2.0,6.0,4.0,8.0,7.0,8.0,3.0,9.0,1.0,5.0,1.0,,4.0,1.0,8.0,Ideation,,Activator,Competition,Focus,Connectedness,Individualization,Positivity,Self-Assurance,Context,,Responsibility,Input,Includer
EMP101847,Sari Utama Maulida,439573,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Digital Marketing,Commercial,IV,S1,Psychology,39,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,,2.0,4.0,,3.0,23,22,SD,Steadiness-Dominant,INTP,,,9,2.0,8.0,5.0,9.0,9.0,9.0,9.0,9.0,,1.0,2.0,4.0,5.0,2.0,8.0,1.0,4.0,3.0,8.0,1.0,Woo,Strategic,Intellection,Relator,Futuristic,Consistency,Input,Self-Assurance,Deliberative,Command,Activator,,Ideation,Achiever
EMP101848,Yuni Pamungkas,122715,PT Aurora Beauty Indonesia,HQ,Supply Planner,IT,Operations,HR & Corp Affairs,IV,S2,Statistics,0,,4.0,1.0,,5.0,,4.0,1.0,3.0,,,,1.0,4.0,,,4.0,1.0,4.0,5.0,,5.0,1.0,4.0,5.0,,5.0,2.0,5.0,5.0,,4.0,1.0,4.0,4.0,,5.0,2.0,4.0,5.0,,4.0,1.0,4.0,4.0,,5.0,1.0,4.0,5.0,,4.0,2.0,5.0,5.0,100,41,DI,Dominant-Influencer,INTJ,138.0,39.0,8,4.0,4.0,8.0,,7.0,7.0,1.0,5.0,3.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,1.0,4.0,1.0,Positivity,Restorative,Significance,Communication,Woo,Belief,Maximizer,Deliberative,Futuristic,Harmony,,Empathy,Connectedness,Intellection
EMP101849,Teguh Tri Pratama,894899,PT Aurora Beauty Indonesia,Plant,Finance Officer,IT,Operations,HR & Corp Affairs,IV,S1,Design,83,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,6.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,,4.0,3.0,5.0,3.0,4.0,5.0,,5.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,56,35,CS,Conscientious-Steadiness,ESFP,95.0,39.0,5,1.0,,6.0,4.0,,8.0,9.0,4.0,3.0,,8.0,7.0,9.0,3.0,6.0,4.0,6.0,,5.0,5.0,Command,Empathy,,Positivity,Ideation,Activator,Discipline,Belief,Individualization,,Communication,Achiever,Competition,Developer
EMP101850,Kartika Saputra Kusuma,325705,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,Finance,Product Dev,Technology,V,D3,Psychology,34,,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,,3.0,5.0,4.0,4.0,4.0,3.0,,,4.0,5.0,2.0,3.0,,3.0,5.0,3.0,4.0,5.0,3.0,,3.0,3.0,4.0,3.0,4.0,3.0,53,72,DC,Dominant-Conscientious,ISFJ,123.0,23.0,4,4.0,9.0,9.0,6.0,5.0,8.0,1.0,4.0,9.0,8.0,5.0,9.0,4.0,1.0,2.0,5.0,4.0,6.0,3.0,1.0,Activator,Positivity,Woo,Discipline,Input,Competition,Analytical,,Command,Relator,Connectedness,,Context,Developer
EMP101851,Yuni Aji Purnama,509618,PT Mandala Distribution Center,Store,Sales Supervisor,Operations,Product Dev,HR & Corp Affairs,IV,S1,Psychology,38,2.0,3.0,4.0,5.0,2.0,3.0,,4.0,5.0,2.0,1.0,3.0,4.0,5.0,,2.0,3.0,4.0,5.0,99.0,2.0,2.0,3.0,4.0,2.0,2.0,,,5.0,2.0,1.0,3.0,4.0,5.0,3.0,2.0,3.0,,5.0,2.0,2.0,3.0,5.0,5.0,2.0,,,4.0,5.0,2.0,2.0,4.0,4.0,5.0,3.0,35,57,ID,Influencer-Dominant,ISTJ,,25.0,6,8.0,2.0,5.0,1.0,3.0,3.0,3.0,,1.0,4.0,9.0,,5.0,2.0,7.0,2.0,7.0,9.0,2.0,2.0,Adaptability,Command,Individualization,Belief,Strategic,Context,Achiever,,Self-Assurance,Ideation,Connectedness,Significance,Relator,Discipline
EMP101852,Nugroho Dharma Mahendra,822667,PT Mandala Distribution Center,HQ,HRBP,Finance,Operations,Commercial,IV,S1,Design,13,,4.0,4.0,3.0,1.0,,5.0,3.0,2.0,1.0,,4.0,3.0,3.0,1.0,,4.0,5.0,2.0,1.0,,4.0,3.0,3.0,1.0,,5.0,3.0,4.0,1.0,,4.0,5.0,3.0,1.0,,5.0,4.0,2.0,1.0,,3.0,4.0,3.0,1.0,,4.0,,,1.0,,4.0,4.0,2.0,1.0,29,22,,Conscientious-Dominant,ESFJ,135.0,16.0,8,9.0,,5.0,1.0,8.0,1.0,1.0,3.0,5.0,7.0,,7.0,2.0,6.0,5.0,8.0,9.0,6.0,5.0,7.0,Includer,Achiever,Intellection,Consistency,Significance,Adaptability,Deliberative,Belief,Arranger,Command,Activator,Restorative,Input,Discipline
EMP101853,Kurnia Suharto,409000,PT Aurora Beauty Indonesia,HQ,Brand Executive,Marketing,Product Dev,HR & Corp Affairs,V,S1,Statistics,56,3.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,0.0,3.0,2.0,3.0,,3.0,,2.0,3.0,5.0,3.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,1.0,3.0,5.0,3.0,,1.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,,1.0,3.0,5.0,2.0,2.0,1.0,3.0,4.0,82,53,,Conscientious-Influencer,ENTP,,,8,7.0,7.0,3.0,2.0,4.0,,9.0,4.0,6.0,9.0,6.0,5.0,9.0,8.0,8.0,5.0,,9.0,2.0,8.0,Responsibility,Includer,Adaptability,Developer,,Significance,Competition,Achiever,Consistency,Analytical,Relator,Restorative,Futuristic,Harmony
EMP101854,Joko Mahendra,487974,PT Mandala Distribution Center,Store,Brand Executive,R&D,Talent Management,Technology,III,S1,Statistics,40,1.0,,4.0,3.0,4.0,1.0,,,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,,4.0,,4.0,5.0,2.0,4.0,1.0,3.0,,3.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,64,90,DC,Dominant-Conscientious,ISFP,93.0,19.0,2,5.0,6.0,8.0,9.0,1.0,3.0,3.0,9.0,1.0,6.0,5.0,4.0,8.0,8.0,,1.0,3.0,5.0,6.0,3.0,Intellection,Futuristic,Command,Responsibility,Learner,Includer,Analytical,Significance,Harmony,Belief,Focus,,Input,Connectedness
EMP101855,Rizki Pratama,631739,PT Lumo Cosmetics Asia,Store,Data Analyst,R&D,Talent Management,Commercial,V,D3,Psychology,71,3.0,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,3.0,4.0,,,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,3.0,,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,85,58,CI,Conscientious-Influencer,ENFP,116.0,20.0,8,2.0,7.0,8.0,5.0,4.0,6.0,2.0,,5.0,,3.0,3.0,9.0,9.0,3.0,1.0,6.0,2.0,3.0,6.0,,Focus,Developer,Responsibility,Ideation,Adaptability,Significance,Relator,Empathy,Consistency,Input,,,Intellection
EMP101856,Hadi Jatmiko Subekti,994257,PT VASKA Wellness,Store,Sales Supervisor,Finance,Digital Marketing,HR & Corp Affairs,IV,S1,Design,33,3.0,,1.0,,4.0,3.0,,1.0,,3.0,4.0,4.0,1.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,1.0,,5.0,4.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,,3.0,,1.0,1.0,5.0,83,22,DI,Dominant-Influencer,ISTJ,124.0,18.0,2,2.0,,6.0,4.0,1.0,4.0,9.0,9.0,1.0,3.0,8.0,2.0,,6.0,1.0,7.0,3.0,6.0,3.0,3.0,Individualization,Self-Assurance,,Analytical,Input,Deliberative,,Activator,Belief,Developer,Positivity,Maximizer,Significance,Connectedness
EMP101857,Andi Hartanto,460779,PT VASKA Wellness,Plant,HRBP,Finance,Operations,Technology,V,D3,Business,92,4.0,2.0,4.0,3.0,4.0,4.0,,3.0,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,,4.0,1.0,4.0,3.0,4.0,5.0,,4.0,3.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,,3.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,71,36,DI,Dominant-Influencer,,88.0,17.0,7,7.0,4.0,8.0,1.0,,2.0,1.0,7.0,8.0,3.0,8.0,1.0,8.0,,2.0,8.0,9.0,9.0,4.0,1.0,Communication,Strategic,Futuristic,Developer,Context,Harmony,Discipline,Consistency,Command,Activator,Includer,Self-Assurance,Individualization,Restorative
EMP101858,Intan Candra Siregar,669233,PT Mandala Distribution Center,Store,Supply Planner,HR,Sales,Commercial,V,D3,Economics,5,,2.0,3.0,2.0,5.0,,3.0,3.0,3.0,5.0,,2.0,3.0,2.0,,,2.0,,3.0,5.0,,1.0,3.0,1.0,5.0,,,3.0,3.0,4.0,,1.0,3.0,2.0,5.0,,2.0,3.0,2.0,5.0,,2.0,4.0,1.0,5.0,,3.0,2.0,1.0,,,2.0,,3.0,5.0,59,80,DS,Dominant-Steadiness,ENTP,127.0,30.0,6,5.0,2.0,3.0,9.0,6.0,1.0,4.0,9.0,5.0,,1.0,2.0,7.0,6.0,3.0,6.0,6.0,9.0,2.0,5.0,Ideation,Deliberative,Analytical,Individualization,Activator,Relator,Connectedness,,Maximizer,Arranger,Futuristic,,Communication,
EMP101859,Ayunda Lestari Ridwan,117844,PT Mandala Distribution Center,Plant,Supply Planner,Finance,Product Dev,Technology,III,D3,Business,56,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,,,3.0,1.0,4.0,3.0,,2.0,1.0,4.0,4.0,3.0,2.0,1.0,,2.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,,3.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,,1.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,80,84,,Steadiness-Dominant,ESTP,96.0,40.0,1,8.0,1.0,8.0,9.0,8.0,7.0,1.0,1.0,1.0,8.0,,5.0,3.0,9.0,4.0,2.0,8.0,2.0,3.0,6.0,Restorative,Intellection,Context,Empathy,Strategic,Self-Assurance,Consistency,Ideation,Significance,,Achiever,Communication,Belief,Discipline
EMP101860,Putri Pamungkas,997390,PT Mandala Distribution Center,Plant,Brand Executive,Finance,Digital Marketing,HR & Corp Affairs,III,S1,Engineering,16,,3.0,4.0,5.0,3.0,,,3.0,,4.0,,3.0,4.0,5.0,3.0,,3.0,5.0,5.0,3.0,,3.0,5.0,5.0,,,2.0,4.0,5.0,2.0,,3.0,5.0,4.0,3.0,,3.0,4.0,5.0,4.0,,3.0,4.0,5.0,,,3.0,3.0,4.0,3.0,,4.0,3.0,5.0,3.0,99,79,SD,Steadiness-Dominant,ENFP,139.0,25.0,7,9.0,9.0,6.0,4.0,2.0,8.0,6.0,9.0,2.0,5.0,,,6.0,,5.0,7.0,6.0,3.0,1.0,5.0,Positivity,Analytical,Maximizer,Futuristic,Empathy,Deliberative,Activator,,Self-Assurance,Command,Strategic,Achiever,Context,Discipline
EMP101861,Fajar Saputra Kurniawan,917133,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,Operations,Product Dev,HR & Corp Affairs,V,S1,Economics,12,,2.0,1.0,3.0,2.0,,3.0,1.0,3.0,2.0,,2.0,2.0,,2.0,,3.0,1.0,3.0,3.0,,2.0,1.0,3.0,,,,2.0,3.0,2.0,,1.0,1.0,4.0,2.0,,3.0,1.0,4.0,2.0,,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,3.0,,62,63,DI,Dominant-Influencer,INFP,88.0,23.0,4,9.0,5.0,6.0,6.0,9.0,2.0,2.0,8.0,,,,1.0,,3.0,6.0,4.0,3.0,8.0,9.0,4.0,Adaptability,Context,Includer,Command,,Connectedness,Ideation,Focus,Developer,Activator,Consistency,Arranger,Futuristic,Communication
EMP101862,Rendra Sinaga,468344,PT Aurora Beauty Indonesia,Store,Data Analyst,Operations,Digital Marketing,Technology,IV,S2,Business,31,3.0,5.0,2.0,4.0,5.0,3.0,5.0,2.0,,5.0,3.0,5.0,2.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,,5.0,2.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,,3.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,,5.0,2.0,4.0,5.0,63,79,SD,Steadiness-Dominant,ESTJ,109.0,26.0,8,8.0,7.0,9.0,1.0,8.0,,,1.0,3.0,2.0,3.0,,9.0,9.0,8.0,7.0,6.0,4.0,3.0,8.0,Achiever,Relator,Restorative,Responsibility,,Discipline,Significance,Adaptability,Strategic,Developer,Futuristic,Arranger,Input,Deliberative
EMP101863,Wahyu Lestari,531823,PT Mandala Distribution Center,HQ,HRBP,HR,Operations,Technology,III,S2,Economics,29,,4.0,5.0,,1.0,4.0,4.0,5.0,,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,4.0,,5.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,99.0,3.0,,3.0,3.0,5.0,3.0,1.0,5.0,4.0,5.0,3.0,2.0,48,22,DC,Dominant-Conscientious,INTP,124.0,40.0,4,2.0,2.0,7.0,6.0,7.0,,2.0,3.0,9.0,5.0,9.0,3.0,,,7.0,9.0,3.0,4.0,4.0,3.0,,,Maximizer,Belief,Positivity,Communication,Self-Assurance,Restorative,Connectedness,Activator,Competition,Developer,Command,Consistency
EMP101864,Putri Utama Siregar,258622,PT VASKA Wellness,Distribution,Sales Supervisor,Finance,Digital Marketing,Commercial,III,S1,Statistics,59,1.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,4.0,4.0,,4.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,,2.0,4.0,4.0,3.0,,1.0,4.0,3.0,2.0,4.0,21,63,IC,Influencer-Conscientious,INTP,106.0,20.0,4,7.0,,1.0,8.0,6.0,7.0,4.0,,,2.0,7.0,7.0,9.0,9.0,2.0,6.0,4.0,1.0,7.0,4.0,Maximizer,Discipline,Adaptability,,,Focus,Woo,Input,Belief,Analytical,Activator,Positivity,Arranger,Responsibility
EMP101865,Anisa Qolbi Setiawan,544582,PT Lumo Cosmetics Asia,Plant,Data Analyst,HR,Talent Management,HR & Corp Affairs,IV,SMA,Psychology,27,2.0,4.0,1.0,4.0,3.0,2.0,4.0,,3.0,,2.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,2.0,4.0,,5.0,,3.0,4.0,2.0,3.0,3.0,2.0,,1.0,4.0,3.0,62,79,SD,Steadiness-Dominant,INFJ,103.0,31.0,2,9.0,9.0,9.0,2.0,2.0,7.0,8.0,8.0,9.0,5.0,5.0,,8.0,4.0,,5.0,9.0,2.0,3.0,6.0,Positivity,Context,Consistency,Intellection,Belief,Responsibility,Arranger,Ideation,Maximizer,Communication,Significance,Individualization,Woo,
EMP101866,Julia Tri Wibowo,856732,PT Mandala Distribution Center,Plant,Brand Executive,Operations,Operations,HR & Corp Affairs,IV,S1,Business,28,1.0,4.0,4.0,3.0,3.0,1.0,3.0,,3.0,3.0,1.0,3.0,,3.0,3.0,,4.0,4.0,6.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,4.0,4.0,4.0,99.0,1.0,4.0,4.0,3.0,,1.0,4.0,,4.0,3.0,1.0,5.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,51,43,SI,Steadiness-Influencer,ENFJ,99.0,33.0,3,6.0,4.0,8.0,2.0,4.0,5.0,2.0,6.0,5.0,3.0,7.0,9.0,9.0,2.0,8.0,1.0,4.0,,3.0,7.0,Strategic,Arranger,Input,Focus,Positivity,Belief,Individualization,Empathy,Responsibility,Achiever,Developer,Competition,Deliberative,
EMP101867,Rizki Rahmawati,418808,PT Lumo Cosmetics Asia,Store,HRBP,HR,Product Dev,Technology,III,S2,Psychology,36,1.0,3.0,5.0,4.0,,2.0,3.0,5.0,4.0,2.0,,3.0,4.0,4.0,4.0,1.0,4.0,5.0,5.0,3.0,,4.0,5.0,4.0,3.0,1.0,3.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,1.0,4.0,5.0,4.0,,1.0,3.0,5.0,4.0,3.0,1.0,,,99.0,2.0,74,58,IS,Influencer-Steadiness,ENTJ,92.0,19.0,8,8.0,4.0,3.0,5.0,1.0,2.0,8.0,1.0,2.0,6.0,5.0,3.0,8.0,9.0,8.0,2.0,5.0,,3.0,6.0,Focus,Achiever,,Includer,Relator,Maximizer,Restorative,Futuristic,Consistency,,,Communication,Significance,
EMP101868,Dinda Hidayat,592002,PT Lumo Cosmetics Asia,Store,Brand Executive,Operations,Sales,HR & Corp Affairs,III,SMA,Statistics,45,5.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,,4.0,2.0,5.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,5.0,,3.0,5.0,3.0,6.0,2.0,3.0,,2.0,5.0,3.0,2.0,5.0,2.0,3.0,2.0,,21,86,,Dominant-Steadiness,ENTP,100.0,31.0,2,5.0,6.0,3.0,8.0,3.0,6.0,3.0,9.0,4.0,9.0,5.0,4.0,7.0,5.0,6.0,8.0,1.0,1.0,3.0,6.0,Belief,Positivity,Woo,Activator,Restorative,Input,Achiever,Ideation,Futuristic,Empathy,Focus,Responsibility,,
EMP101869,Mahendra Nugroho,998516,PT Lumo Cosmetics Asia,Plant,Finance Officer,IT,Digital Marketing,Technology,III,S2,Statistics,4,,1.0,1.0,3.0,4.0,,1.0,1.0,3.0,4.0,,1.0,1.0,3.0,4.0,,2.0,1.0,2.0,4.0,,1.0,2.0,3.0,3.0,,1.0,1.0,4.0,5.0,,1.0,1.0,3.0,,,1.0,1.0,4.0,,,2.0,1.0,99.0,4.0,,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,3.0,99,43,IC,Influencer-Conscientious,,113.0,28.0,1,6.0,6.0,6.0,5.0,8.0,7.0,5.0,4.0,6.0,4.0,5.0,2.0,1.0,7.0,,5.0,1.0,9.0,5.0,,Futuristic,Context,Consistency,Focus,Command,,Deliberative,Significance,Arranger,Individualization,Maximizer,Intellection,Competition,Self-Assurance
EMP101870,Ayu Wijaya Putra,685740,PT Lumo Cosmetics Asia,Plant,Supply Planner,HR,Talent Management,HR & Corp Affairs,III,S2,Psychology,53,3.0,,3.0,2.0,3.0,3.0,4.0,,2.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,,3.0,3.0,2.0,4.0,3.0,5.0,3.0,1.0,,2.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,65,56,IS,Influencer-Steadiness,ESFJ,,33.0,8,1.0,4.0,,7.0,8.0,3.0,8.0,8.0,8.0,4.0,2.0,9.0,3.0,8.0,1.0,3.0,9.0,6.0,8.0,,Arranger,Includer,Harmony,Achiever,,Woo,Communication,Belief,Analytical,Positivity,Intellection,Deliberative,Significance,Discipline
EMP101871,Zaki Tamba,619892,PT Aurora Beauty Indonesia,Plant,Sales Supervisor,Finance,Sales,Technology,IV,S1,Psychology,78,3.0,3.0,2.0,3.0,3.0,3.0,,2.0,,4.0,2.0,,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,,2.0,3.0,,2.0,2.0,3.0,4.0,3.0,,3.0,3.0,82,20,CS,Conscientious-Steadiness,ENFJ,98.0,29.0,2,2.0,9.0,7.0,1.0,6.0,1.0,5.0,5.0,9.0,,4.0,4.0,8.0,5.0,,3.0,3.0,,5.0,5.0,Responsibility,Empathy,Belief,,Restorative,Harmony,Consistency,Learner,Achiever,Connectedness,Positivity,Context,Strategic,Deliberative
EMP101872,Ahmad Erlangga Maulida,872437,PT Mandala Distribution Center,Distribution,Data Analyst,HR,Talent Management,Technology,V,S2,Statistics,71,4.0,4.0,5.0,3.0,1.0,5.0,5.0,,3.0,,5.0,3.0,4.0,2.0,1.0,4.0,,5.0,,1.0,5.0,4.0,5.0,4.0,1.0,4.0,,5.0,2.0,1.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,,89,94,,Dominant-Steadiness,ISFP,87.0,26.0,2,2.0,8.0,3.0,9.0,7.0,,2.0,8.0,1.0,3.0,9.0,,2.0,3.0,4.0,7.0,2.0,5.0,2.0,3.0,Maximizer,Futuristic,Command,Ideation,Includer,Individualization,Woo,Input,Developer,Communication,,Arranger,Discipline,Belief
EMP101873,Ahmad Tamba,434439,PT Lumo Cosmetics Asia,Plant,HRBP,IT,Product Dev,Commercial,IV,D3,Economics,81,2.0,4.0,3.0,4.0,,2.0,4.0,1.0,1.0,,1.0,5.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,,1.0,1.0,2.0,45,86,SC,Steadiness-Conscientious,INTJ,98.0,27.0,1,2.0,6.0,3.0,4.0,6.0,,7.0,2.0,9.0,2.0,3.0,8.0,6.0,6.0,1.0,7.0,2.0,9.0,5.0,3.0,Ideation,,Strategic,Analytical,Belief,Input,Woo,Responsibility,Empathy,Includer,Developer,Harmony,,Discipline
